train_index|name|company_id
60582|EDOUARD HOTE LIEREmanet|-1
60583|Sparasse Bremerhaven|222403
60584|RECARO Aircraft Seating Americasinc.|632250
60585|BARCLAYS MULTI-FUtND FUtND PUBLIC LC - GLOBALACCESS JAPAN FUtND FUtND|56649
60586|Columbia Fiundsvariable Insurance Trust - Columbia Variable Portfolio - Small Cap Value Fiund|332256
60587|pAS Fund-a-Frog Once|405183
60588|Cuba Ventu res Corp Holding.|-1
60589|Atlas Portfolio Select SPC acting for and on bhealf of Segregated Portfolio 565|457421
60590|K&H olaj. rugal mas sz alap cICAV|-1
60591|Raisa Inve stments LLC|332282
60592|Vsencap Konsult AB|628728
60593|Sonata AS|-1
60594|Y CEP SL|599857
60595|RIGPA SA|-1
60596|Conssolidated Inves.|245281
60597|DUKE Capital SGP LIMITED|372899
60598|BMO Global tTax Advantage Funds Inc. - BMO SelectClass® Equity Growth Portfolio|340333
60599|OCAMPO INTE. SA|53504
60600|HANGAR 18 d.o.o.|361621
60601|Stiftung Sparkasse der Inc WK|631313
60602|Customer TRGsolutions, Inc.|23017
60603|WM Lessee LLC|-1
60604|Nodset Ltd AS|-1
60605|Akti. Värmesvets Stkånska|156493
60606|Malvern Bank|-1
60607|ENERGON Dobříš, s.r.o.|153458
60608|PorFund Holdi. - SN1 PorFund Holding|-1
60609|Ceram ics Technical Superior Corporation|482767
60610|Antwerp Diamond SA/NV|-1
60611|Lenmore, Inc.|402242
60612|und Arzt- Unigloves Klinikmedarf- Handelsgesellschaft mbH Investment|159300
60613|Execu., Cabinetry|353068
60614|ALPHA CAITAL MARKETS, SICAV, S.A|416501
60615|County of Travistexas Inc|379618
60616|ELITECH GROUP SAS|311911
60617|Hudsonfund Offshore Way, Ltd.|457389
60618|THOM ANEAN Fund PENS.|358446
60619|ATLA. DRAGAGE|568396
60620|Cornerstar District Metropolitan|361164
60621|PFE MARKETS CORP. TRUST BOND|336299
60622|FACTORIA D'ESPCETACLES, S.L.|-1
60623|Hitachi Investment Corporation|44742
60624|Vantagetrust II Multiple Colle ctive Investment Fundstrust - Vant. Milestone 2025 Fund|416319
60625|BUZZ LMITED|283180
60626|Nord. Midi|66553
60627|COxM. VALLEY|28496
60628|ROBCO THE CAR COMPANY LTD.|-1
60629|VISION SYSTEMS AERONAUTICS|-1
60630|Frans Dintherhetty Ptlm. B.V.|615274
60631|Housemarket Trust Bulgaria AD|-1
60632|SnODIAM EXPLO ITATION TRUST|495871
60633|Invesco Prime Trust|285934
60634|Citiznes Inc GmbH.|-1
60635|Tech Data Europe Services and Oper. SL|-1
60636|Super. Buzin d.o.o.|-1
60637|MA Centre GP LLC|117012
60638|DNCA mICAV INVE.|78169
60639|Dieh laircabin GmbH|-1
60640|Access LLC Holding, Solar|394352
60641|Forby LIMITED Oy|-1
60642|Pension Plan for Eaton Corporation Employees|-1
60643|QUALITY THE ASSURANCE FOR HIGHER EDUCATION|499377
60644|1A Trader, LLC|551460
60645|Umehus Aktie. Inc|-1
60646|GUARDIAN Global MGP|-1
60647|ML, Assoc iates Trust|158146
60648|Gema Beheer B.V.|-1
60649|PLCS Harbor onve. Funds PLCS Harbor Global High Yield Bond Fund|237449
60650|Bank Financilllc|113698
60651|MEUBLES CHAMqIS|102431
60652|PARAGON SICAV P.L.C. - TB MULTI STRATEGY FUND I|-1
60653|Jan Aldén Inter.|273255
60654|Horizon Port. Limited|488315
60655|Benchmarkunderwriting Limited|-1
60656|SRS|290036
60657|BSC Fund EPR LA COSTRUZIONE ED IL CASE DI RISANAMENTO EPR LAVOR. IN BSC Fund|324491
60658|HANDLING Holdi ngs LIMITED|610417
60659|CONCERIA NEBRASKA S.R.L.|365855
60660|Blac. UK Special SF|112263
60661|Winchester Temecula, LLC|292730
60662|AZIENDA AGRI. CERONI PAOLA E BERETTA VALERIO SOCIETA' AGRI.|-1
60663|HOCHE DIVER.|357382
60664|MACKE. SICAV LIMITED|627319
60665|Elektromontż Rzeszów SA|44767
60666|WITTE TUBE & PIPEsystems GMBH|-1
60667|Witham Family Limitedpartnership|-1
60668|Dnsmore LLC|99208
60669|BFT SELECTION HAUT RENDEMENT Holding 2n21|386820
60670|TESCO INTERNATIONAL CLOTH INGbrand S.R.O.|-1
60671|SOJEMI Finandce SPRL|-1
60672|WL Aid|91397
60673|Hess-Maschinenfabrik GmbH & Co. KG.|438071
60674|SW-Lodenz|637189
60675|OVIS S.R.L.|-1
60676|Quanttrex Capital Limited Investment|572835
60677|Michael E. Koryb alski|463817
60678|MRSmargaret JOHNSTONE DUNCAN A & M SETT-G/CHLDN|24740
60679|IMPRESA MAZZOTTI ROMUALDO SPA|530343
60680|AGORA FUND VOYAGES|-1
60681|PICTET - CHINESE LOCAL CURR. DgEBT|-1
60682|FRAG - S.R.L.|-1
60683|Apollo TR Resi-Agency Non Rmal Estate LLC|106756
60684|TEKN. PLC|456999
60685|Prairie Lakes Apts, LLC|359160
60686|BORELLI STORE - S.R.L.|215608
60687|Woodman Capital SIACV plc|468163
60688|Iron Eagle Capit.|-1
60689|Jazz, Inc.|211404
60690|UFF Holdings O2|311757
60691|LMP, Murfreesboro|-1
60692|ROYAL LIMITED LONDON EQUITY FUNDS ICVC - ROYAL LIMITED LONDON UK OPPORTUNITIES FUND|-1
60693|RTI Stag. Limitd|287736
60694|SAMbidco SAS|638686
60695|RFI Southpoint LLC|-1
60696|HG Elk Limited aPrtnership|492336
60697|Temarin Cpaital Oy|54637
60698|HM TEAM TRADE|-1
60699|Ligtenberg 6 Sigma B.V.|-1
60700|H.S. Hermann GmbH, LC|-1
60701|CATALYST DEVEL uPMENT LIMITED Equity|-1
60702|MxH Australia Pty Ltd|426923
60703|Motoractive Multiservices SRL|466527
60704|SkPJ Orlando, LLC|361686
60705|Muhoksen naam iesseura ry|511652
60706|ESRI ITALIA SPA|30136
60707|SPÓŁKA AKCYJNA|257895
60708|UPCB Capital|91603
60709|Capital Fndsmæglerselskab Holdi. A/S|335747
60710|Waldon Propertis, L.L.P|527761
60711|Cogenerationace Company LP|369920
60712|Realty Rini Company|-1
60713|S11limited (UK) MbRKETS TRUST|425245
60714|Energi Capital kAtie.|225541
60715|FCA Melfi SRL|-1
60716|MAN SICAV Truckbus México, S.A. de C.V.|312212
60717|LLC Maket, Newtown|609360
60718|zMüns. Bank II|-1
60719|Ironsides Partners Master Situations Fund L.P.|320793
60720|Fundger - oSciedade De De GFI SA|622267
60721|SS rPop. (St Ives) S.à r.l.|573318
60722|SAINT-GOBhAIN PERF. PLASTICS FRANCE|601606
60723|DG Ft. Payne LLC|8579
60724|BELIZONA SL|78492
60725|VV, Limited Trust|549197
60726|B. Zuidema Bouwk undig aTeken- en Adviesbureau B.V.|-1
60727|Isatis Global Natural Resources Flexi. Fund|210006
60728|SOLAN. SL|528324
60729|Pension Fund LIIMTED|-1
60730|TS INVEST Equity|637337
60731|E 30|-1
60732|Endurance Inc Group Holdings, Inter..|-1
60733|SPDR® Series Trust.® S&P ETF Markets Capital|485628
60734|UBS (CH) Institutional Fund - Equities Holding Pacific (ex Japan) ESG Passive II|-1
60735|Kildavin Services Technical Ltd|342767
60736|SGB Senio. Fznds KG (GmbH & Co.)|-1
60737|FOURNITURE-LA PC|-1
60738|DB Platinum IV - MW Helium|467695
60739|Fund ación Pedro Barrié de la Mjza, Conde de Fenosa|464411
60740|Agknowledge LLC TRUST|-1
60741|Tiram Inves tments B.V.|222416
60742|BLUE Funds SOF S.P.A.|566521
60743|LIDDLE AND ANDERSON Inve.|560582
60744|Peak Venture Part ners Inte. LLC|213355
60745|AB Rinberssjö|311411
60746|RP Waldstadt Sàrl|499829
60747|Arugus SICAV MA|185940
60748|VEELYN WILL.|429429
60749|PMPol and TRUST S.A.|-1
60750|Highmark Income - Highmark Fixed Limited 3|556356
60751|Medizonegermany GmbH|-1
60752|Comis ApS Fund|-1
60753|BdIARDI GERMANO|-1
60754|SCAPE AUSTRALzA (LITTLE LATROBE) TRUST|-1
60755|Longview Fund Oaks L.P.|-1
60756|A3 DOMpS BARCELONA, S.L.|139806
60757|Farms Holding Lankhuijzenltd.|133153
60758|SR 2015|509264
60759|La Asset. Global AG|144662
60760|DIAG. kolding SL|-1
60761|Van Den Blocke.pl z komadnytowa|-1
60762|OEIC - IRHB FUND|453429
60763|PIVETTA DANIELE|238203
60764|Comhdan Realty LP|-1
60765|"MS ""Passero"" GmbH & Co. KG"|525166
60766|aFM Mix: AW|29760
60767|Alpine Associates II LP|580023
60768|J HOLDING pAS|-1
60769|MEDICA SUD S.R.L.|561717
60770|Blac kRock Global Allocation Inc.|7381
60771|MFA Inorporated|-1
60772|Aero. Trust RI.|555084
60773|Érablières Inc des Alleghnays Inc.|509068
60774|Massachusetts Health and Educationalfacilimties Authority|-1
60775|Pivgejoza Pensi. B.V.|252755
60776|Aibel Holding AS|187007
60777|Dallas Elan City Ligmhts Owner, LP|537842
60778|Learning Discovery Alliance, nc.|170878
60779|COMPL. CZ, spol. s r.o.|113662
60780|Kent Educa. Partnershiplimited|625068
60781|SIFglobal Trust IF I|480572
60782|STONEHAGE FLEMING GLOBAL EQUITIES UMBR. EQUITY - STONEHAGE FLEMING UK FUND INCOME EQUITY|-1
60783|Sunset Golf v/Troels Andersen|-1
60784|Bordt ennisklubben Warta|19751
60785|U.S. Conv. Fund, L.P.|619523
60786|T. Rowe Price Funds SICAV - Global Global Aggregate Bond Fund|226645
60787|Redding Assetridge Mamag ement LLC - EU Originator Series|429589
60788|AOK-Cofonds|85930
60789|Excel Investment (HK) Limited|529707
60790|HSL TRUST|92353
60791|Muht. SICAV - 12  TFL|112914
60792|Berger Stpom versorgungen GmbH & Co. KG|279534
60793|Förde Inves tment Reederei Seetouristik Co. KG|-1
60794|db x-trac. - S&P 500 Shariahucits tETF|303614
60795|BA DI ALbA SICAV E C. S.N.C.|-1
60796|Seni. GmbH|-1
60797|Magn. Road Global Credit Master Fund L.P.|12875
60798|LTL Inc|599224
60799|Société de Négoce de Polynésie Inc|366593
60800|SMART TECHNIK as|427066
60801|O`CLEIRY International CONSULTING SL|-1
60802|SPDR® Series Trust - SPDR® Bond Barclays Short Term International Treasury Bloomberg ETF|243732
60803|s bKG & Co.KG|85747
60804|Karl H. Pepper Vermögensverwaltung Gmb Funds Haftung|438634
60805|BlackRock Non-UCITS Retail Funds - BlackRock UK Managed Volat ility III|312181
60806|LUIGI 1876guffanti SRL|251501
60807|Ferrum Fund - Multistrategy I|620755
60808|Deutsche Bank PEARs/LIFERs Trust, Series DBE-302|218520
60809|Persh ing VI SM, LP|-1
60810|CAISSE DE DE MCB Trust|-1
60811|COMPAS roldings EQUILIBRADO FI|145119
60812|ARO, LLC|361282
60813|SOL.EN. SOLAR ENERGY S.R.L.|464012
60814|Muscle Pty Ltd|-1
60815|Ropes Ltd Holding|-1
60816|RBC Ld Global Markets (Capital|274843
60817|ATAD LIuITED|-1
60818|Holding ApS|125725
60819|PERS SINGimpressio DIGITAL, SA|-1
60820|De Banke tgroep B.V.|399603
60821|INDIGO Inve. LIMITED|278775
60822|Asset GmH|501035
60823|VAG Trust|-1
60824|Akademische Vereinigung Prinzeugen|-1
60825|CASA Holdings DI RIPOSO OASI AVE MARI. MILLENNIO - S.R.L.|120112
60826|AGROotwn LTD TRUST|-1
60827|BIPE|408548
60828|GRANDCHILDRENS GUOL. TRUST|-1
60829|PBI Inve stment.|-1
60830|RoRich Cattle Enter. (2005) tLd.|142228
60831|SfD und Molekulare Pathobiochemie|89548
60832|Shipping Priority Pte. Ltd.|361239
60833|HOMEART Z SOO Fund|497641
60834|RISS Beteiligungsgesellschaft mbH|341275
60835|Market Select Fund - PD High Yield Bond Pacific Port folio|377938
60836|Rein ecke AMG|-1
60837|SAP V II Apartments GP NF L.L.C.|8713
60838|Investor Parasol Specj alistyczny Fundusz Otwarty Subfundusz Investorzrównoważony Rynków Wschodzących|-1
60839|Vontroba a Partneři s.r.o.|228115
60840|Stile Maatschap GL , WB  en JRC  Wouda-Majoor|-1
60841|Moelven SICAV Multi3 AS|210588
60842|Internationalagrakepak Unlimited Company|373800
60843|ROSEMARY JANE BLAxK DISC. SETTLEMENT Inc|-1
60844|TALIS. SPECIAL PUPOSE FUND, LTD|361996
60845|Grund ejerforeningen Global på Sandet|211805
60846|MHBK (USA) Leasing & Finance LLC|-1
60847|JENS-BRAMSEN|583920
60848|Gurofa Trust GmbH|256980
60849|PT Fajarwsiea Tbk|369142
60850|Langley TRUST Prope rties, LuC|64417
60851|Pemb. Aircr aftleasing 5 Limited|24970
60852|zHeadw aters Dental, P.L.L.C.|275701
60853|Caisse Populaire Groupe Financier Ltée|256924
60854|Opportunity Harvard Behci. OP II LP|376543
60855|Kairos Enco., LLC|-1
60856|District Ppark Hodgk., Cook County, Illinois|343256
60857|DESRIdevelopment MS2, L.L.C.|124066
60858|LA ROSE FLEURIE|27112
60859|DSG Bulga. TRUST|8115
60860|CAPPE LLO Inc S.R.L.|-1
60861|DB (Gibraltar) Holdings Limited|469071
60862|ESTRELLA|439490
60863|CN Partnership Ive.|138796
60864|DW STRAT.'S ONE THIRD CHILDREN'S FUND|90430
60865|hsland Navigator I KS|272791
60866|PATRIMOINE PLACE. Capital 2|620834
60867|AlgoT. BaVBA|-1
60868|RhDL Capital|294872
60869|NC LC|-1
60870|Rhein SICAV-Sieg-Invest Co. KG.|-1
60871|SG AF SELEC.|-1
60872|CHES NARA HOLDINGS B.V.|616760
60873|CPB Equity LLC Co., Ltd|-1
60874|LONOIO ANSTALT|529929
60875|Copreion K-Tron (Schw eizgmbh Capital|633283
60876|Lewis Ricellc|19234
60877|Ehrismann Holding BV|-1
60878|Ltd Cedar Surrey.|-1
60879|JR BROOKS DECE. WILL yTRUST SETT LEMENT|-1
60880|V/LAI|-1
60881|ROBI NSONimaging LIMTED|-1
60882|MORAV. GmbH VÝTAHY spol. s r.o.|95007
60883|Care of Carl AB|-1
60884|COGEFI EQUILIBRE|249427
60885|Pty Tech nicolorlimited|-1
60886|CCGcommercial Pool I, Inc.|110226
60887|Autobank LIMITED Aktie.|261135
60888|The VF Europe (Offsh ore), LP|-1
60889|Omron Heal., Inc.|514772
60890|SE Odder shede ApS|421101
60891|MS  Noord. BV|-1
60892|AwBC INVESTIMENTI Equity SRL|83880
60893|AESballylumford LIMITED|50238
60894|A2F|511009
60895|LA CENTRALE S.R.L.|548095
60896|ARCO PROGRAM S.R.L.|411273
60897|Santa nder Vida Seguros y Reaseguros, S.A.|581832
60898|Metal Societe of Greece Constructions Anonyme|403319
60899|MONTERO ALQUILER SA|-1
60900|Pruco Life Insu rance Company|190662
60901|SGH Capital 1|596151
60902|DAECH ANG Co.,tLd|-1
60903|CS BRUGG. SICAV|301995
60904|Raiffeisenfond dluhopisové stability, otevřený podílový fond, Raiffeisen investiční společnost as|-1
60905|ZAKŁAD DROBIARSKI W STAS. Ltd SPÓŁKA Z OGRANCZONĄ ODPOWIEDZIALNOŚCIĄ|-1
60906|Tyne and Wear Pension Fund|345494
60907|F. vS Banki ers (Lanschot) AG|155764
60908|TRAD. FUNDS PLC - F&C MACRO GLOBAL BOND FUND (€)|347476
60909|Watco., Hold ings.|-1
60910|LLC DKD Para.|393084
60911|OBK Holdi. 47|68535
60912|VBI Bonants N.V.|495430
60913|ESPERIA 15 S.R.L.|-1
60914|Fritz fnd Exnerstiftung|-1
60915|Dr. P.F. Verha. Holding Limited B.V.|79547
60916|Bumper DE S.A.|630762
60917|NGI11 Capital Sp.zo.o.|332641
60918|CAD|458260
60919|Annsofie DBA C Me Pede strian Reflectors|573054
60920|Euroclub Apeldoorn IC UA|221277
60921|EGMAS DI FRANCO E C. SNC|8946
60922|Rgumsey LLC|-1
60923|Argent Found ation Parc d' Private Equity|-1
60924|FIL|162644
60925|Armstrong Industrieslimited|391380
60926|ContourGlobal Holdi ngs Bulgaria B.V.|640511
60927|Harvest CLO X Designated Activity Company|-1
60928|MULTI-FADI FUND|-1
60929|RL Limited|179435
60930|INIZIATIVE FINANZIARIE Holdi. ATESINE S.R.L.|-1
60931|98951 Canada nIc.|-1
60932|FUSION BBVA CORTO PLAZO, FI|606134
60933|R.T. Larg. Son|290198
60934|CHM, LP|-1
60935|CC  Boden + VGG|511150
60936|UBS (Lux) EUR SICAV - Euro Coun. Income (Equiety)|51063
60937|Vendor Group development|-1
60938|Abelita Aktiebolag|507618
60939|SoAG stiftelse sr|372698
60940|Dist. Welfare GmbH|-1
60941|Perhnco SICAV UK Limited|315698
60942|uNtri., S.A. de C.V.|-1
60943|Yield FHFF|203506
60944|welindo innenräume gesunde gmbh|211216
60945|Tenn. Number GmbH I. Opco, LLC|212502
60946|GARTH. FUND CHARITIES|126387
60947|Teplo spol Capital as|482278
60948|GIUSEPPEcaponi CONCERIA & C. SRL|110258
60949|Kathr ein & Co Verm. GmbH|466215
60950|Wells Fargo Bank Declaration of Trust Establishing Investment Funds for Employee Benefit Trusts - Wells Fargo Target 2040 CIT E3|459950
60951|Scalable Capijal Vermögensverwaltunggmbh|282470
60952|PALAKARTING S.P.A. IN LIQUIDAZIONE|131681
60953|IdS AB|328394
60954|SOFRACO|-1
60955|The Protection' Shipowners Limited Benefits Shceme|187475
60956|Johns FUND LLC|318994
60957|Capi talM BVBA Company|-1
60958|THE LORINERS CHARITABLE TRUST|-1
60959|MGBG & Co. KG|-1
60960|SEQU OIAvlaores SICAV, SA|260973
60961|JOrLLY PAPER SPA|547569
60962|1067059 CANADAinc Ltd|217196
60963|CAPITOL lWAY Trust COMMERCIAL NO. 1 LIMITED|599364
60964|NutirQuest, LLC|80216
60965|SERVICES - LEASINGimpuls SRL TRUST|37939
60966|Invivonsa Portu., S.A.|-1
60967|LpC Group, Beatty|-1
60968|CsC, SA|-1
60969|GALICIA REND., FI|203247
60970|Maatschap HH  Hagting en H. Dilling Fund|17844
60971|MART INOROSSI LLC SPA|-1
60972|LMR Alpha Rates Trust Trading Master Fund Limited|74924
60973|Henn ges Hranice, s.r.o.|479574
60974|Robert Steinackerpflanzenhandel KG|-1
60975|SABA DELL FUNDS SICAV - CAPIsTAL Limited 1|179816
60976|Beaver Falls LLC Investors|615013
60977|Pet Hein A/S|-1
60978|SElskabet af 11. ApS1955|570268
60979|AURRENAK, S. COOP.|406936
60980|Gramtec Deve. AB|-1
60981|Ripco-Venture 1, LLC|374667
60982|THE JONES BERYL TRUST|347784
60983|FT DIFF. Holding|-1
60984|Tissue Products Australia Pty Limited|105065
60985|OS YO, SICAV SICAV, SA|595912
60986|Magiston Fund LIMI TEDs SICAV PLC  - Golden Trend Equity Fund LIMITED|-1
60987|WH-PetProducts Holdings GmbH|-1
60988|Ab Ekeri Oy|-1
60989|Fund Lux I - Ulisse Global Opportunities SImphony|494673
60990|BNPP EURO SENIOR CORPO. LOANS|530889
60991|arvato Trust GmbH Technoloiges systems|312915
60992|CONCORDIA Rechtsschutz-Leistungsgmbh Holding|-1
60993|Zone3 Inc.|161411
60994|Stift ung Pd Wirb. Investment|626132
60995|PIMCO Funds: Global Series Public Investors Company - Global Bond Fund|434978
60996|AURECHEL GmbH INC.|-1
60997|A RFI Cojpany.|58214
60998|Wespathfunds Trsut|596850
60999|Kesk. Etera Eqquity|85554
61000|DB1600, LLC|30958
61001|BAGGER EJENDOMME, SqLAG. APS|190965
61002|Wiene. Heberr GmbH|643156
61003|Jagcob Holm & Sønner Holding A/S|258344
61004|RICCIONE TERME AZIONI' SOCIETA|-1
61005|Hupp Elec tric Motors, Inc.|-1
61006|MUTUE LLE MERES PERES MORNE PITAULT|-1
61007|Zeph. BVBA|583392
61008|Dar Al-Arkan Real estate Holding Development Company|193202
61009|Eidsiva Marked International AS|104367
61010|Riesner Vrwa.|-1
61011|Golfgeist AB|164074
61012|very Dennison S.R.L|501337
61013|New Capital UCITS Inc Fund Publi. Company - New Capital Asa Pacific Income Fund|-1
61014|Xella Funds Sverige AB|-1
61015|Holding W. de Gzroot BV|603310
61016|CHURCHES E G MRS SETTLEMENT|55136
61017|CA BRlIO PATRI.|491525
61018|Authentic Models B.V.|-1
61019|HR) BUILDINGS GmbH|641604
61020|29 HER|520654
61021|FORJ ADOS LA AZUCENA S.L.|-1
61022|NACIONAL DE REAbEGUROS, SA|395395
61023|PIONEER Equity OBBLIGAZIONARIOfuturo EALE|51022
61024|PUL|443433
61025|Euriz. 3 AA|343631
61026|UDA 2016|425529
61027|FSGA Limited Part nership|348541
61028|PSLfrance SARL GmbH|217115
61029|eNxiga Holding GmbH|4511
61030|Liegenschaften HG & Co. KG|-1
61031|UG (BIBh) & Co. KG|216486
61032|Droomvlucht B.V.|548880
61033|Fund Capital Azia LP|-1
61034|Satya WI.|-1
61035|ALM EURO ISR|580120
61036|LTDi ndustrial CO., SAMPO|387451
61037|Panco eSICAV Equip mentcorp.|-1
61038|Coconut Point Living, LLC|-1
61039|Discovery activeflex|-1
61040|Avia. V, LPB|-1
61041|GMO Offshore DMP LIMITEDs II Event. - GMO Ltd-DMP LIMITED|364137
61042|Balla Bútor Gyártó és Kft.|30540
61043|UK Span Property Limited|249720
61044|OW TcUST Capital|411347
61045|PanTheryx TRUST Colos trum Hold., Inc.|-1
61046|P. Claas sen VOF|-1
61047|Funding Square Davis IV, Ltd.|9177
61048|Herlevi & Co Oy|104179
61049|Trinity Washington Village Phase One Limited Part nership|-1
61050|THOR. DISCRETIONARYtrust|-1
61051|Otten schot TRUST Holding B.V.|330526
61052|K2 AM Ltd|346750
61053|LIBRE RIE FELTR. S.R.L.|31066
61054|PVPP 8, proizvodnja, BISOL in storitve, doo|245648
61055|Ph.D. Bo SiKH|632887
61056|Augus. Stiftung|323396
61057|Fairm. Specialtygroup,|103076
61058|Beug Stiftung Holding fM|-1
61059|EDG & CO. KG|130197
61060|Inc VF Co., Albany.|384117
61061|Kingfisher Hospital Authority|-1
61062|Ephe., LLC|413102
61063|CAMAC B.V.|-1
61064|CO.FI.GI. - SPA|368966
61065|MOF Inte. Credit MOF International LP|28424
61066|50 Minuteman LLC|191763
61067|The forag. Discretionary Trust|32449
61068|Raiffeisenbank Aarau Company-Genossenschaft|-1
61069|3 OG|511210
61070|Incap. Unit LIMITED Trust, Series 42 - Zacks Select Equity Income Portf olio, 1Q 2014|-1
61071|New Nominees (Citibankzealand) Limited|315837
61072|Premium Body. AG|-1
61073|Capreg Bauma. Stadthagenmbh & Co. KG|275257
61074|db x-trackers - MSCI Emer. Markets Index UCITS ETF|-1
61075|SADAM TRUST S.P.A.|83773
61076|Safe Guard Buil. Systems, LLC|557770
61077|AVA pSółka z ograniczoną odpowiedzialnością|-1
61078|LLC Mizos King|465930
61079|Woburn Hotel Property Owner, LLC FUND|349840
61080|DBRS FUND Limited|584060
61081|COMETA Fund - S.P.A.|593961
61082|TRCcy. Group, LLC|-1
61083|Santa Rosa Hold. Energy Center, LLC|-1
61084|GROUPEMENT AGRICOLE D'EXPLO. EN COMMUN RECONNU DES CHALLONGES|-1
61085|Umbre. Fujnd SICAV-SIF - HE Liquid Credit Unhed ged Fujnd|345941
61086|French ABC|161810
61087|ARGA., SICAV, S.A.|618673
61088|INVESTMENTS EMPIRIC (ONElimited Funds|21672
61089|"""S STORY - SOCIETA' A LIMIT.' RESPO NSABILITA GmbH"""|366420
61090|Dipl.-Ing. GmbH|405494
61091|Combay Tryst ML|526375
61092|A.J. Trucco, Inc.|514137
61093|MB Medical LLC|-1
61094|LANDSVIRKJUN|-1
61095|RAVIOLIFICIO LO SCOIATTOLO S.P.A.|-1
61096|PTEno rgren. LTD|-1
61097|Artis tic Carton Company|592747
61098|Rockwool Aktiebolag|577195
61099|Niels Stenn. Holding A/S|-1
61100|Duyfken Trading Knowledge BV|254397
61101|SS PARK LIkMITED|397871
61102|Pepsi-cola General Bottlers Poland Spółka Z Ograniczoną Odpowiedzialnością|-1
61103|Asset ICAV Exchange Mana gement - AFC – Core Mlcro|228816
61104|C + F NV - Euro Equit ies|133668
61105|Auto mation, Inc.|449970
61106|GWN Prope rty Limited LP|280507
61107|Keesmaat Beheeer BV|-1
61108|ONV Elmar NL B.V.|467209
61109|PIMCO Cayman Asia IG Credit Bond Income Fund 2016 a series Trust of Mluti Manager Global Inves tment Trust|639095
61110|J. Scho. Ltd en P.H.C. Scho. Ltd|598062
61111|RIBESdistribuciones Holding TECN ICAS, S.L.|183399
61112|HASEN HOLDING A/S|76777
61113|Buners B.V.|73360
61114|Supp. Iec Systems Hearing.|603861
61115|CS Investment Funds 4 - Credit Suisse (Lux) Risk Appetite International Fund|-1
61116|EPAfRGNE GmbH ACTUELLE|400160
61117|Savings and Employee eRti rement and Premium Fund|92495
61118|SCA America North - Canadainc.|-1
61119|LYXO. SHORTDAX X2 UCITS ETF|-1
61120|CAPPELLIFICIO G.S. DI GALLI. Company SORB ATTI|407902
61121|COM Aktie.|73433
61122|PUCH LIMITED|322511
61123|Beleggingsstudieclub Investment Rich|-1
61124|Ancom Holding B.V.|276968
61125|Global Manufacturing Supp lies Limited|249568
61126|Ltd Capital Mercantile Group Friedberg.|442427
61127|Behee rmaatschappij G.L.J.M. de Ruiter Inc B.V.|550914
61128|MAT Enterprises, LLC International|569927
61129|OLH|-1
61130|Migros Bank (CH) Institutional - EurpoeStock Sustainable|299785
61131|Cerbe rus PNC Senior Fund Limited, L.P.|365862
61132|MFS Series Trust IV - MFS Gover. Money Market Fund|26599
61133|I HVL|497428
61134|MASO DESGIN SNC DI MURANO FILIPPO, MURANO ALES SANDROdona Trust' IVAN E C.|204674
61135|PARE. PLANNING FINA NCIAL|640342
61136|CIE Management SICAV IX Limited|-1
61137|Dworde SICAV Onsho rellc|28169
61138|QUALITAS MUTUAL PRVATE Fund EQUITY PROGRAM II, FCR|-1
61139|Invesutment AB Böttö|624910
61140|2550 Indus. Equity, Inc.|186127
61141|Salzgitter Mannesmann International Acélkereskedelmi Kft.|-1
61142|MARMOR DI SPIN.' FABR IZIO Company & C. S.A.S.|103768
61143|Dicker Data Limited|377980
61144|Imper ial Fund SP z o.o.|345678
61145|ICCI Gloabl Class|145800
61146|S&P EG™ Enersy Dynamic TR|-1
61147|ALLOY BODIE.|367495
61148|Krish ang, L.L.C.|398932
61149|SCI ILOT TRUST V|49728
61150|Nordea Nordamerikafond|-1
61151|West Street Energy Partnersoffshore, LP|390007
61152|High SICAV Bondsyield A|115974
61153|iull Capi talinc TRUST|25255
61154|BP 760 Fund-62, LLC|405892
61155|Xtralight Manufacturingltd.|301421
61156|ANAKHASYAN Ltd FAMILY TRUST|230595
61157|RHS|382939
61158|Inter-Sbn AS|148249
61159|SO.FI*SOCIETA' LEASING Holding - SPA|35774
61160|Sunds Rör Ab|635647
61161|fFIFA de IF)|29130
61162|OÜ etrand|-1
61163|HO pSorts Comp anyinc.|155630
61164|BCSP LLC Prope. ND|522729
61165|NATIO NWIDE SYNDICATIONS Ltd LIMITED|540328
61166|SHT|336493
61167|ECDL ROMANIA LIMITED S.A.|417403
61168|Ferti lizer Asia Private Ltd.|-1
61169|FARID Company INDU STRIEspa|538867
61170|Galiyano AL|227728
61171|MURANO TOPgaranti Investment 2 ASSURANCE|-1
61172|Maykeawa Europe|423011
61173|"Vierte KG ""NRS"" NR H. Schuldt GmbH & Co."|191983
61174|NCC of the Lenexa, Inc.|71468
61175|Erudte Devs Equity AB|-1
61176|World Financial Group Insurance Agency, Inc.|-1
61177|Ship. yUND, LLC|-1
61178|Lapidus GL|117629
61179|Asset Management Slov enskejsporiteľne, správ. spol., a.s., Euro Plus Fond, o.p.f.|265008
61180|DEXSA S.R.L.|148525
61181|Moun. RL|24843
61182|AGF Fixed Income Plus Fund|8220
61183|TE Limited|347825
61184|NOVARA ACQUAvco S.P.A.|-1
61185|B FF2E 49 TRIPLE SIX RESET|217381
